500
0 499
207 31 633334671
207 33 638019467
207 35 1509241510
207 36 514624782
207 37 1585779232
207 39 1728879905
207 41 1897664750
207 42 922770803
207 46 541685695
207 47 940629746
207 48 378249758
207 50 846475498
207 52 1916309143
207 55 32768265
207 56 1439893705
207 58 528431474
207 59 1332300979
207 60 1687994894
207 61 2012716356
207 64 1526139258
207 65 1108450812
207 66 2039367636
207 67 317456880
207 69 2033093403
207 74 220627181
207 77 1746629470
207 79 1296977659
207 86 948149492
207 88 64025467
207 90 1443397520
207 92 895619856
207 95 464435486
207 98 1310280754
207 101 791498872
207 106 454454387
207 108 658521078
207 112 1429900216
207 113 818879048
207 114 1555563743
207 115 262731364
207 116 1456831811
207 118 828177890
207 119 1704483178
207 122 88605653
207 126 387166676
207 127 816337632
207 128 1654812266
207 130 18579419
207 131 141503331
207 132 782330641
207 134 285787072
207 135 1880572256
207 136 1239697889
207 137 536200847
207 139 1205973987
207 140 1745188932
207 141 1898159190
207 143 1410306787
207 145 1184097024
207 149 616227671
207 150 406601514
207 151 104606897
207 152 1415145283
207 154 1245419523
207 155 1555300106
207 156 1163258058
207 157 524171492
207 162 2059307656
207 167 1778329510
207 173 1293344051
207 174 1634844102
207 176 2041441058
207 179 560441148
207 181 140124734
207 182 1553545567
207 183 1391728378
207 190 1370155637
207 191 1580077211
207 193 267842794
207 195 116297704
207 197 2035339875
207 199 1440063351
207 202 1968014733
207 204 373850316
207 205 426683271
207 208 325978610
207 209 1613200171
207 210 1664240753
207 212 838135562
207 213 69990687
207 214 334114381
207 219 1346221301
207 220 1801040806
207 223 1214385916
207 224 786398107
207 225 828538928
207 229 2051692289
207 230 184288112
207 235 612541879
207 236 1007917722
207 237 1747095898
207 238 1161944474
207 242 334863817
207 244 1318213570
207 245 320621652
207 246 1365535701
207 247 1041555883
207 249 520915663
207 250 62278267
207 251 1671912042
207 252 273436863
207 253 476800318
207 257 747090317
207 258 1055563317
207 260 1206762453
207 261 1267930625
207 264 1214134990
207 265 1296358365
207 266 1497492325
207 269 514854703
207 270 1100574231
207 271 436015220
207 274 578805625
207 277 408583470
207 278 997260771
207 279 465150098
207 282 56631227
207 283 1684929243
207 284 1400873614
207 287 2147240965
207 289 90421411
207 291 1102466777
207 292 978323910
207 293 1352252712
207 295 999567717
207 296 1389887984
207 297 919401182
207 300 560305149
207 301 1350532161
207 302 686106011
207 303 451758624
207 304 1429093670
207 305 1568273889
207 306 476025981
207 309 627735774
207 310 1826066554
207 311 22898696
207 312 2073109997
207 315 2079689461
207 318 1277843240
207 321 1436587575
207 324 547141008
207 325 2112261307
207 326 1790086873
207 328 366230731
207 330 1934782014
207 333 1457464862
207 334 2083485176
207 335 969877399
207 336 223056225
207 337 1177175862
207 338 175387378
207 342 1414739249
207 343 580270890
207 344 2110980032
207 345 940911741
207 347 680401875
207 348 345235722
207 349 273570253
207 352 2087659735
207 355 606736199
207 360 439722092
207 361 1701250679
207 362 1673567354
207 366 248102242
207 372 509334791
207 373 2082985069
207 374 46187070
207 375 1758715100
207 379 46166921
207 380 1701030190
207 381 844421552
207 382 167540124
207 384 36534662
207 388 535875826
207 392 1311171899
207 395 1433794810
207 396 972526627
207 400 201353498
207 401 989806550
207 403 2048310353
207 404 684158850
207 405 1236572525
207 406 124917281
207 407 1769445591
207 409 1055313074
207 411 1353374229
207 415 2125161603
207 416 1423637041
207 420 908648243
207 422 1498985300
207 424 426508246
207 425 1685848445
207 426 1258522727
207 427 1476280798
207 432 1684131606
207 433 555549318
207 436 420990634
207 437 492732141
207 438 734941601
207 440 1722436174
207 443 2062529517
207 450 955078336
207 451 878375292
207 452 1482252611
207 453 918950060
207 454 791990439
207 459 2103499903
207 461 1019600157
207 462 1474081156
207 463 1605504342
207 468 1251520877
207 469 1894707294
207 470 1598146748
207 472 961258731
207 480 855328066
207 481 513600566
207 484 1309664246
207 487 630400969
207 489 459176174
207 490 1251278410
207 492 1928467996
207 493 1430722068
207 495 2057576713
207 496 1006811801
208 1 861982950
208 2 215182743
208 4 580219508
208 7 344530470
208 10 117642444
208 11 624284793
208 12 1045427269
208 15 1225657740
208 16 1444279570
208 19 1640459073
208 20 811325918
208 21 328363971
208 25 561200250
208 28 780779858
208 31 1181730550
208 35 452560068
208 36 446610318
208 38 1708614010
208 39 1677118880
208 40 619711251
208 41 261578435
208 43 210619543
208 46 311052403
208 47 1993816773
208 48 1312434469
208 51 2144874161
208 52 115425623
208 54 1695803141
208 56 384207268
208 60 2000070448
208 61 773777838
208 62 1082971029
208 63 1430133331
208 65 1094496566
208 67 1528109802
208 68 754261485
208 69 554080380
208 70 780590211
208 71 1969245436
208 72 2138544733
208 73 1833877060
208 74 1635633415
208 75 71430636
208 79 12988045
208 81 923604756
208 84 624814103
208 86 10153433
208 89 1619928965
208 91 1852450429
208 92 2028688029
208 101 756057477
208 109 596852839
208 113 328003275
208 114 1865920575
208 119 599814673
208 127 862226465
208 129 943628589
208 130 1137360971
208 132 1797170593
208 134 2123671949
208 135 1036410330
208 140 1493722126
208 142 566906065
208 145 1967484213
208 148 1611227898
208 149 865685771
208 150 1845397912
208 152 1145690467
208 153 2131447807
208 154 1987010655
208 156 64489000
208 157 66800149
208 158 1733935808
208 161 2053159212
208 162 1212862708
208 164 22298064
208 167 828509061
208 168 377172611
208 171 1877922642
208 174 785957845
208 175 388044892
208 178 729222267
208 179 760964426
208 183 234512221
208 185 1152607784
208 186 1001663216
208 187 1115560366
208 190 1879719688
208 191 2014359891
208 193 995004876
208 194 1903514605
208 195 1682355466
208 199 2116031309
208 202 739507882
208 204 1047661486
208 206 1516457823
208 210 1665585514
208 211 1545556071
208 213 1118399498
208 215 2044223005
208 216 1517234221
208 217 928201246
208 219 34966777
208 226 728522242
208 227 132694842
208 228 1269253253
208 229 122859374
208 230 1579941906
208 231 727555828
208 233 731112368
208 237 1270519525
208 238 412833523
208 244 2113581010
208 249 775860206
208 250 1544068457
208 255 1518670256
208 265 1573956874
208 267 1324237662
208 272 1406812211
208 276 1347809577
208 277 1570515821
208 279 1159288842
208 281 1886638572
208 285 2110237353
208 286 1261264234
208 292 1437137438
208 294 1126922090
208 295 1197808370
208 296 739106943
208 297 1004965890
208 299 239378100
208 300 15635783
208 301 1080759940
208 302 580348051
208 304 476193056
208 314 141589873
208 315 1231836375
208 318 335462707
208 319 610108896
208 321 1141004466
208 322 1277057732
208 324 1807936202
208 325 570480971
208 329 1759335905
208 330 1526224137
208 337 1999044339
208 339 601067617
208 342 129603311
208 343 901699888
208 345 1142115526
208 347 1994256740
208 349 1481271748
208 351 1879213454
208 352 156508475
208 355 1567802950
208 357 143453489
208 359 753249262
208 360 2101579548
208 361 1687444803
208 362 260466362
208 366 1161600419
208 368 232154357
208 369 1597198146
208 370 548469278
208 373 1151541647
208 377 1896754762
208 378 750150127
208 379 608784673
208 380 773717907
208 383 155200825
208 384 1996146279
208 385 742469050
208 386 921506060
208 387 969137353
208 391 850719108
208 394 2107755574
208 397 634014142
208 398 270161906
208 401 30974387
208 402 704883094
208 405 1412775843
208 407 590292278
208 411 329718237
208 412 2080135238
208 414 1781424529
208 416 1498902607
208 417 555886770
208 419 1267161507
208 420 2089020741
208 421 910260255
208 426 1147803080
208 431 1360668557
208 433 1639599547
208 435 230779144
208 436 1461497699
208 437 1458569887
208 442 1180452663
208 444 91050011
208 446 1933013891
208 448 751643019
208 450 1667938901
208 452 1967693920
208 456 129062533
208 457 1420828923
208 458 1477186953
208 459 1079804269
208 462 1006387352
208 467 1611152444
208 473 1920693388
208 474 874673336
208 481 1267530059
208 483 1287124344
208 487 1938565463
208 495 224607089
208 498 1602734764
209 1 1717645752
209 2 1063640416
209 5 1125063448
209 6 318585388
209 7 2081579198
209 8 1610962646
209 11 904752871
209 12 1101526175
209 16 94629376
209 21 1543344452
209 23 1412387171
209 28 335255366
209 29 338538240
209 33 1767357662
209 34 1164271092
209 35 424528883
209 36 787484401
209 38 2056288567
209 41 1119855074
209 43 1026841513
209 44 1164250182
209 46 422187729
209 47 2036625823
209 48 1727587118
209 49 1623557904
209 53 421877441
209 54 1102109986
209 62 1586657152
209 63 1539901501
209 64 1171046999
209 67 1248883957
209 68 1876039585
209 72 70961745
209 73 60473348
209 74 1864258010
209 78 1155172197
209 79 34469024
209 81 1715203875
209 83 1284701932
209 87 1565983059
209 88 1048608792
209 89 1549669260
209 91 1785482941
209 94 1279037084
209 95 771432823
209 96 1054020381
209 97 1337809243
209 98 252435389
209 99 1348669295
209 102 1369944157
209 104 1970617871
209 105 834451490
209 106 2036030110
209 109 1576064871
209 110 1098658542
209 113 1690369219
209 114 652027926
209 115 1527480696
209 118 1579856590
209 119 472835820
209 124 914750568
209 128 1708151815
209 130 480818888
209 131 398464799
209 134 96661069
209 135 1885885235
209 138 41280428
209 140 307598445
209 143 473495118
209 145 1545103334
209 146 2074679479
209 149 491623520
209 150 1968201709
209 151 826261177
209 153 451474518
209 156 1685450186
209 160 98772663
209 164 1326711077
209 166 672559163
209 169 358821813
209 172 608413654
209 173 1618274274
209 175 554605845
209 176 1038327998
209 177 1591235538
209 178 82502400
209 179 1841619863
209 180 748918992
209 181 1150145917
209 183 1869675735
209 186 927629523
209 187 511389910
209 196 2075784478
209 198 186635580
209 202 1813559903
209 204 518914208
209 208 2006500733
209 213 1838402053
209 216 1086852707
209 217 934260823
209 218 1304039381
209 219 849914775
209 220 1132634258
209 221 44101543
209 224 1551775198
209 225 42837196
209 226 170992155
209 229 1097358249
209 230 1955075560
209 231 1723054567
209 233 1064845018
209 236 1586947347
209 238 420044352
209 239 1232549904
209 241 1695634211
209 245 2039283297
209 247 1985236284
209 248 1876319051
209 252 2001235008
209 253 2059644735
209 254 1161015607
209 255 1112284181
209 258 1778686437
209 260 1980266718
209 263 1193575743
209 264 298508864
209 266 62667622
209 267 1357584825
209 268 928826890
209 272 988545924
209 274 1487125857
209 279 1792629207
209 280 2042878339
209 283 1263065546
209 284 1157655561
209 285 1355540741
209 286 1842499345
209 289 2075297372
209 294 1519119078
209 295 977924486
209 297 1031217680
209 299 1214157594
209 303 1985747529
209 304 1985365540
209 307 1703308124
209 308 547713730
209 309 736549770
209 312 1338006324
209 313 1680919489
209 314 1046346554
209 316 1186450413
209 318 178858864
209 319 191465274
209 320 2006267603
209 326 1594269769
209 328 748932902
209 329 578518399
209 333 1643617069
209 335 548014992
209 338 576862007
209 339 1691974047
209 341 1687206386
209 342 1375952821
209 344 732962057
209 348 1375690039
209 349 754308212
209 350 273815741
209 352 1729281752
209 353 706816052
209 361 1956419320
209 362 1235496333
209 363 2002315298
209 364 660725832
209 365 1167918571
209 366 443087479
209 367 2130752104
209 370 1924201839
209 371 1738387371
209 372 1837129965
209 374 1929206725
209 375 1995125625
209 377 683087544
209 378 931335313
209 381 686775759
209 387 929837672
209 389 1848383240
209 390 2108285097
209 392 1780593079
209 396 1044563740
209 398 2960197
209 401 756974314
209 403 1246141157
209 404 1487945943
209 407 1642341014
209 408 792940292
209 410 173952144
209 411 307947913
209 414 1922733871
209 415 2116616483
209 419 93690516
209 420 1461953076
209 421 19557666
209 422 1688895584
209 423 231362674
209 424 849190763
209 427 349560593
209 429 1849480831
209 431 91441804
209 432 1654280697
209 435 620295636
209 441 1099357825
209 442 276203910
209 443 657450862
209 444 1162779934
209 445 1371253238
209 449 1270626193
209 451 1877813375
209 454 1663605585
209 456 764119635
209 457 2035798859
209 458 296384299
209 459 1317060620
209 460 1956070806
209 462 935239178
209 465 1062610571
209 468 667173452
209 469 1807988911
209 470 678287411
209 471 1967833269
209 472 1354033217
209 476 497030
209 477 865662774
209 478 2122101021
209 479 1922496547
209 480 166910682
209 481 1407495488
209 482 690459508
209 484 167064283
209 485 1805388456
209 488 582419875
209 489 62055020
209 493 392382692
209 494 381867737
209 498 215546852
210 1 1769351568
210 3 592248901
210 7 1232648657
210 8 1163277764
210 9 1455693021
210 10 1406283714
210 12 1147862468
210 13 1580439461
210 14 1632396639
210 16 400785601
210 17 1258504764
210 19 561635349
210 21 188802962
210 22 1179482637
210 23 1358589569
210 25 819016574
210 29 1644551441
210 30 1928789598
210 33 1864680449
210 34 646218031
210 35 1371296139
210 41 1030739502
210 42 248593569
210 43 505547648
210 46 1702011898
210 48 499399227
210 49 986866194
210 50 943382021
210 52 690666107
210 54 1135131132
210 55 451736222
210 56 1411211769
210 57 864854489
210 58 2024668678
210 61 1371377537
210 63 706136665
210 64 1528392563
210 67 721642350
210 68 1959442222
210 70 657171268
210 71 794715714
210 75 254328937
210 78 1120439295
210 80 406973227
210 82 678488736
210 84 1826227081
210 86 2084768863
210 88 2039617254
210 89 193646221
210 90 625041686
210 91 206796738
210 93 1572269669
210 94 518235862
210 96 1440149481
210 97 1993424265
210 99 526719841
210 100 723866615
210 101 387363282
210 104 1867918204
210 105 2130187235
210 109 1303720747
210 112 146233836
210 113 1374589434
210 115 447581804
210 118 1085738971
210 122 2005234687
210 125 870654402
210 128 769991463
210 134 250813449
210 141 420036963
210 142 916825530
210 143 765852854
210 144 397990792
210 148 1988998327
210 149 1421594135
210 150 612343287
210 153 53049141
210 155 295065370
210 156 578552694
210 157 580480134
210 158 2223309
210 161 368944089
210 163 781350989
210 167 751407064
210 168 822131378
210 169 158546364
210 170 457717856
210 171 1271298714
210 176 53440778
210 177 1441282777
210 178 810143657
210 179 1052173110
210 182 1983778725
210 183 1558253462
210 185 775883043
210 187 1797125820
210 189 810146682
210 190 1425958324
210 195 1641133328
210 197 1448688817
210 199 1783038174
210 200 347516026
210 201 785221741
210 202 2002747458
210 203 1003365101
210 205 997790128
210 209 662618130
210 211 27090118
210 220 557699011
210 222 189527456
210 225 776669538
210 232 1674897784
210 233 722266464
210 235 1696898999
210 236 1185069270
210 237 140739366
210 241 598731041
210 242 1155570844
210 244 829976202
210 246 1066898924
210 247 130149330
210 250 97952350
210 251 1183197782
210 254 1321398765
210 257 1830754551
210 258 711820721
210 260 731309395
210 261 46954520
210 268 2011679089
210 270 808515116
210 273 1497541502
210 276 257067984
210 277 1882724420
210 279 303981654
210 280 1656903471
210 282 558412445
210 284 1793487770
210 286 1855255372
210 287 121587878
210 288 1832281778
210 290 1456655315
210 292 1446173447
210 296 627075918
210 297 828227829
210 298 1272379112
210 304 2140095776
210 305 1920952058
210 307 660303101
210 314 910242702
210 320 2134349333
210 322 1229804837
210 324 2092862822
210 328 1499542294
210 332 1995350641
210 333 733697255
210 335 1520622963
210 339 1265218411
210 349 1927922244
210 351 1369846635
210 352 1452035809
210 353 1826753843
210 354 1262827467
210 356 1993266610
210 357 712006775
210 359 2076008897
210 360 1361704287
210 361 253873025
210 362 166433360
210 364 1038773
210 367 1821571531
210 368 554849687
210 371 560106491
210 372 1852240364
210 374 393859654
210 375 1290733951
210 378 548845909
210 379 949042533
210 381 675858858
210 384 1385932322
210 385 1462679150
210 386 223351077
210 387 1025093790
210 388 823034823
210 389 1846470246
210 395 999161530
210 396 299825736
210 397 129444174
210 398 579752421
210 400 706229421
210 402 254211362
210 403 1559641729
210 404 474048957
210 406 1616695438
210 409 1366152863
210 410 1664715732
210 413 849314231
210 414 1109647510
210 415 718781968
210 416 1296938242
210 417 69624860
210 420 1047078762
210 424 1748180353
210 425 756235717
210 427 127355352
210 429 1934536230
210 430 180261070
210 431 1787393995
210 437 301506419
210 439 294139354
210 442 1187848059
210 443 2037134799
210 444 1610742009
210 446 1767256780
210 447 2140460062
210 451 1914325882
210 455 1067091005
210 456 941658305
210 457 2071671229
210 458 1306635358
210 459 1471026175
210 462 741245802
210 466 1709319825
210 467 1070369405
210 473 503551254
210 475 2022408203
210 476 1714853524
210 478 546619025
210 481 1508018036
210 482 1745379785
210 483 604288164
210 484 285200721
210 485 1862850236
210 489 1311313156
210 490 1364179972
210 493 96443287
210 495 923656181
210 496 1747975066
210 497 1614114055
210 499 1600291155
211 6 1512174557
211 7 1602665854
211 9 1285242487
211 11 1415565732
211 12 1087424313
211 13 156576512
211 15 278356430
211 19 756256213
211 21 1292219641
211 23 1022626277
211 25 811980013
211 27 869940247
211 29 1597008236
211 30 1645700607
211 31 883725136
211 32 1993533833
211 33 961777048
211 34 1018828435
211 36 638874300
211 38 2117269145
211 40 1094918183
211 43 1711134927
211 45 105773305
211 47 800275322
211 49 1729735916
211 52 1985885533
211 53 1891426470
211 54 1659978912
211 58 1693981767
211 61 1095441290
211 65 818472198
211 67 1734417752
211 68 1047939379
211 69 427563915
211 70 368333120
211 71 1889290545
211 72 2025547697
211 74 1918905435
211 75 1344177705
211 77 63643225
211 79 1793823304
211 81 878120663
211 82 2081447580
211 85 282749627
211 86 834283437
211 87 427040995
211 88 2127396474
211 91 823529159
211 93 345099489
211 95 2081631437
211 96 1096692689
211 100 1299162441
211 102 504480490
211 104 161734932
211 106 1271402681
211 108 2064761340
211 110 349203903
211 111 1874729136
211 116 1612531552
211 117 1766745616
211 122 1264355291
211 124 536047187
211 126 1488090723
211 128 902293386
211 131 564502031
211 133 127936646
211 136 406139222
211 138 425669485
211 142 2137885018
211 143 1958643785
211 144 919635861
211 145 1599645720
211 146 785177193
211 147 1066758613
211 148 145014684
211 149 778063852
211 150 591857552
211 154 541200273
211 157 1208308008
211 158 1041877824
211 161 1121989099
211 162 1469681400
211 164 1928784342
211 165 1396060881
211 167 1108044814
211 168 1490237708
211 170 1682632077
211 171 693207683
211 173 477329293
211 174 1451087288
211 176 1801785297
211 179 322636800
211 180 1840053437
211 181 306588006
211 182 230274754
211 183 974067460
211 188 331664989
211 189 782254275
211 197 738158737
211 199 47492019
211 201 497003347
211 202 1794207273
211 203 2029593484
211 204 1770491663
211 205 208061735
211 207 16729677
211 209 76284644
211 214 1328051045
211 218 1966908964
211 219 75615576
211 220 235113306
211 223 430923991
211 224 213535730
211 226 1498642824
211 229 707884130
211 230 1491108547
211 231 1047810188
211 232 1380914877
211 233 1330567058
211 243 165931560
211 245 298182288
211 246 675071889
211 247 718538234
211 249 1490219811
211 253 1831983862
211 255 1790527237
211 256 1246170712
211 259 1136774289
211 263 385233962
211 264 81831662
211 271 89034791
211 272 1019663539
211 273 1084542548
211 274 1418196756
211 277 1548193342
211 279 667141927
211 284 593882417
211 285 1751290488
211 286 1252565336
211 287 180296206
211 289 1287102859
211 291 1026700431
211 292 1700027697
211 293 1388369143
211 294 1561935315
211 295 803355696
211 296 114319234
211 299 1897832732
211 300 517727819
211 301 1545692584
211 302 1245919897
211 308 1890334631
211 313 350618784
211 314 576074367
211 316 695454982
211 317 1463276855
211 318 1680835676
211 319 237963306
211 322 527789987
211 323 920895357
211 327 2008087061
211 329 318154691
211 330 54122187
211 332 1646246089
211 335 932283267
211 338 1858104665
211 340 366674205
211 342 1703436854
211 343 1174297981
211 344 2088752443
211 345 2059593711
211 346 1337627487
211 347 914236805
211 348 1388380053
211 352 572823880
211 355 1062383100
211 358 1245604803
211 362 18836977
211 367 699641184
211 370 350898259
211 371 357970821
211 374 320195544
211 376 545416884
211 377 85964984
211 378 1217664822
211 381 1475588896
211 383 1564631056
211 386 1026306634
211 388 648317654
211 395 938461599
211 396 1005598603
211 397 684940343
211 398 125960570
211 399 1163327781
211 400 1361132769
211 404 280013236
211 406 1264566979
211 409 2087158379
211 411 105676528
211 414 363804606
211 415 1585928301
211 416 45546509
211 423 1721008776
211 425 180772513
211 427 2117049395
211 429 1420837194
211 430 950040637
211 431 132397360
211 436 220994601
211 437 71501235
211 438 1242377303
211 439 1171623090
211 440 1858852688
211 441 1604873527
211 445 1699908866
211 449 214812838
211 452 858600867
211 455 1907785627
211 458 914397264
211 461 582211395
211 463 1302226815
211 464 965741156
211 465 1968188741
211 466 1373571304
211 467 2106775520
211 474 402092925
211 476 460432392
211 478 1072908530
211 482 817830696
211 489 1159302764
211 490 1501402599
211 491 1588271792
211 493 1140671889
211 495 378199106
211 496 900671881
211 498 724846982
211 499 9352140
212 1 2032019843
212 2 938132785
212 3 1995182081
212 4 2096222340
212 5 992541961
212 7 942155448
212 8 1728633921
212 9 1041763672
212 10 440322737
212 14 1484923702
212 15 1022534184
212 17 1146679144
212 18 82676131
212 19 1883434621
212 20 1418490847
212 23 1298957329
212 27 687994539
212 29 529984625
212 32 9996523
212 33 90285113
212 38 193413261
212 39 82196190
212 41 650154380
212 42 1194955910
212 45 402940666
212 48 1605437195
212 49 2011694341
212 55 1235811067
212 56 969060679
212 60 1157141780
212 61 1086566923
212 62 1250404180
212 63 405318653
212 64 277121374
212 68 633122206
212 69 1082018047
212 70 2023854161
212 71 366322637
212 73 2035399625
212 75 1925092056
212 77 1350224909
212 80 174844002
212 82 140608246
212 83 1400803587
212 84 1931145153
212 85 1450012032
212 86 603939319
212 87 1869746705
212 88 669609948
212 89 350926452
212 90 111038350
212 93 106537318
212 94 116921158
212 98 1845366509
212 100 936479717
212 104 790896733
212 105 1821345713
212 108 1695999712
212 109 1599273224
212 110 844376987
212 111 1595633299
212 114 1332450781
212 117 704404605
212 121 1191022560
212 124 2059965720
212 125 1933758800
212 126 706773623
212 127 2080478724
212 129 965207454
212 132 1720696371
212 133 345024505
212 134 2055560300
212 136 1245239224
212 140 411797396
212 144 441325551
212 146 526367368
212 149 54229504
212 151 1643304430
212 154 1720221571
212 156 1136800590
212 157 1236856052
212 160 1433119629
212 163 1257129221
212 164 1003009003
212 165 363220568
212 166 901850065
212 167 1579885659
212 170 55804973
212 171 1090889315
212 172 1410191893
212 173 353305283
212 175 878935433
212 176 1166941551
212 177 1489228927
212 178 1851009185
212 179 208645802
212 180 1814300187
212 181 1015617900
212 182 1115706397
212 184 2061027862
212 185 1648820627
212 186 257643488
212 187 1498091829
212 188 570228866
212 189 206426587
212 190 1863349197
212 192 677427167
212 195 84106420
212 198 1422571618
212 199 1437933424
212 202 1784501378
212 204 1850885990
212 205 1176970745
212 208 189471602
212 209 516230478
212 210 1938649082
212 211 788160558
212 214 1984047459
212 216 2034851088
212 217 1452081189
212 218 633394937
212 219 1843507327
212 221 1878836123
212 222 1810696352
212 223 1476868153
212 225 1382384920
212 227 1617590309
212 228 63805036
212 230 1281460554
212 237 33833076
212 238 1952495861
212 241 587582399
212 242 372337144
212 243 644833383
212 244 1108436709
212 246 513220453
212 247 459129869
212 249 747895720
212 250 1895212183
212 253 2049908454
212 255 1043602978
212 259 977561193
212 264 1058038223
212 265 539322684
212 268 2062544839
212 269 703081491
212 270 1426039114
212 271 739239832
212 278 38734698
212 279 238076376
212 281 31683848
212 284 156632071
212 287 574041514
212 289 1038794531
212 290 1683380603
212 297 1635614607
212 301 1272821051
212 303 158505993
212 309 1327943699
212 315 1171006155
212 319 370104436
212 320 504593335
212 324 1419044915
212 325 1338066065
212 326 524939643
212 328 758839870
212 330 251939368
212 332 1707613014
212 333 2028055341
212 335 99748332
212 336 1544259587
212 339 504970535
212 340 1282775416
212 343 544688897
212 344 2126660586
212 346 672767324
212 347 5493594
212 348 803726772
212 349 953598267
212 352 1284410987
212 356 1144143319
212 357 942546208
212 362 73112618
212 364 915722855
212 369 1900357856
212 373 1550036398
212 374 917179904
212 377 1022524563
212 379 1752987519
212 380 1123628656
212 383 1407165383
212 385 827367199
212 386 1399391975
212 388 1234318653
212 392 1486391908
212 394 1960266493
212 396 621752263
212 401 185788142
212 402 1820120046
212 407 159971768
212 409 1799205373
212 417 1665415982
212 418 1062399745
212 421 848507278
212 422 1074763976
212 424 680709199
212 426 1176837570
212 427 526017285
212 428 1526273324
212 429 708413560
212 437 1237998975
212 442 186218285
212 443 3951208
212 444 1695718228
212 446 920788693
212 448 950727067
212 449 489539417
212 451 1985615302
212 452 1316891656
212 453 1062514807
212 454 156897893
212 455 1940958079
212 456 876342935
212 458 1748246204
212 459 1684866098
212 460 868556118
212 462 617367671
212 463 510613022
212 465 1063860404
212 466 1386735978
212 468 227585323
212 471 1221549620
212 472 797449475
212 473 448697711
212 475 287711890
212 476 1399110339
212 477 1045116491
212 478 764872759
212 480 642551692
212 482 1429950523
212 483 393934062
212 487 579737390
212 488 2036838776
212 489 2080504580
212 490 1815358929
212 491 420404683
212 492 1563527749
212 493 1120762599
212 494 943360818
212 495 1592531635
212 496 1846947845
212 497 952769436
212 499 1815409841
213 2 153254758
213 4 833148233
213 5 255527189
213 6 186482359
213 7 2003771296
213 8 1556672566
213 11 1080953893
213 13 1423887629
213 14 331052109
213 15 1386120626
213 16 1997930472
213 18 1930467106
213 21 1257068152
213 22 1632406210
213 23 355949310
213 25 272529429
213 26 1508473235
213 27 124480547
213 28 1039541874
213 30 2076008003
213 31 1958131898
213 32 1299619766
213 33 180131153
213 34 121069223
213 35 1950922014
213 36 2004356135
213 37 1212823359
213 39 563504267
213 40 928975852
213 42 582016068
213 43 481346865
213 44 81609795
213 46 88315405
213 47 531395749
213 48 558097050
213 49 1974100881
213 50 196203872
213 51 915566220
213 54 1632953608
213 56 1542878150
213 59 799372669
213 61 986332815
213 63 971532431
213 65 1663292233
213 66 603357236
213 71 934582269
213 75 542740381
213 80 356333635
213 81 1047998689
213 83 2125734861
213 84 1026378836
213 85 1662475330
213 86 261069496
213 87 169304837
213 89 1936325055
213 90 1923628881
213 92 2082090505
213 95 991225984
213 96 1881562437
213 97 957992140
213 98 1004124484
213 102 714720323
213 103 1608456796
213 104 744422117
213 111 1727028247
213 112 827166982
213 115 838022913
213 116 1422767146
213 117 438286360
213 119 1148913753
213 120 422493284
213 121 647416263
213 123 252940869
213 128 708625263
213 129 1871687706
213 130 1240501608
213 131 148784413
213 132 537992551
213 133 1598875611
213 134 1109062181
213 138 295636287
213 139 160006487
213 141 726566506
213 143 1944500626
213 146 1085217037
213 147 1477691976
213 148 566166831
213 149 1958575983
213 150 437014450
213 153 1573286340
213 154 101271403
213 156 1899620041
213 157 1287199040
213 160 1301085688
213 162 122228657
213 164 610793625
213 166 2087014462
213 167 1244354470
213 170 692624805
213 178 554359796
213 182 855486111
213 187 744764762
213 188 21921360
213 190 1849282650
213 191 1337172702
213 192 565991933
213 193 1997390894
213 194 2138539600
213 197 1554924910
213 198 1837972863
213 199 2110031832
213 202 322767410
213 204 280072504
213 205 1810575528
213 210 514109347
213 211 209785883
213 212 2005079697
213 215 1579523503
213 217 188381770
213 219 952053742
213 220 497238831
213 222 1835290458
213 223 2137630749
213 224 1258522884
213 225 1799147743
213 226 1613565705
213 227 923960274
213 228 2020371592
213 229 678753976
213 232 867694776
213 233 524152121
213 236 2066306288
213 240 1369137873
213 241 1939117650
213 242 478520236
213 243 1142219794
213 245 930762024
213 251 1018482392
213 252 611001012
213 253 1886958619
213 254 587230563
213 255 1155349792
213 256 1201920234
213 258 1432521195
213 259 2036547863
213 260 1598676589
213 261 16118466
213 262 736296819
213 265 777700209
213 266 899690540
213 267 2020343536
213 269 1104928371
213 271 225115878
213 273 1361923448
213 274 2048633597
213 275 646789168
213 276 761988205
213 278 1466511483
213 279 1256462190
213 280 1337637563
213 283 1789110884
213 284 1730963598
213 288 736728717
213 289 1901827471
213 295 384396415
213 297 446470482
213 299 1700754595
213 302 807830716
213 306 1252593792
213 307 1598981550
213 308 124153495
213 309 1960111456
213 310 1769515171
213 312 899889080
213 314 877035980
213 317 66287668
213 318 1630776652
213 325 1494955689
213 328 2053425807
213 329 162318233
213 330 1048723460
213 331 1899212755
213 333 1066053339
213 338 444480421
213 339 1401026168
213 343 25004365
213 345 1250683983
213 346 62452888
213 348 803405905
213 350 559598483
213 351 1863245817
213 352 1476218923
213 353 1366670760
213 355 344861134
213 360 1356929127
213 362 1996963168
213 363 1515134877
213 364 1331683559
213 366 1714000183
213 371 1804201272
213 375 1691248119
213 378 636372102
213 382 1772725993
213 384 594562195
213 388 1923460573
213 390 101739363
213 391 2078065930
213 392 18785780
213 393 1649611138
213 394 231751876
213 395 575394951
213 396 182577459
213 397 2060123558
213 398 50496363
213 400 245928944
